,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,sortOrder,appId
42,639cfa72-8a49-47d9-ac9e-8f089a785d89,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sadly this is the best to do list I have seen.  Very glitchy.  Tasks done weeks ago magically show up and you have to delete them again.  A grocery list I didn't even want replicated itself 12 times.  My personal list replicated itself 13 times and when I deleted the second to last iteration of this it deleted everything I had ever typed into my lists.  Calendar support only available on ipad and android phone, not in browser window.  You have to trick the system into puting a date on items by setting a reminder and then going back in to deactivate the reminder.  I like that you can move items around however you want and that items left undone today stay in the today category instead of just floating out of the system.  It is odd that something as unfinished as this emerges as king of the hill in this category.  I would have thought that the global creativity and intelligence of humanity would have far surpassed this but apparently not.",3,8,4.11.0.18,2018-12-27 21:30:01,These are some very odd issues you're experiencing! We highly recommend you submit a bug report in your app via Settings - Support so we can look into these issues for you. Regarding the due dates: You can create a task with a due date but no reminder by swiping the bell on the top right of the reminders screen to the left.,2018-12-30 11:09:48,4.11.0.18,most_relevant,com.anydo
43,e8f4a709-565f-4b3d-9b07-d82542748278,Trevor Fielding,https://play-lh.googleusercontent.com/a-/ALV-UjVRf_5asef4M0pNTy27ofo6CH9epoZIC0bGwQSBg-Uncg,"This app is simple yet functional. I love everything about it and I definitely recommend it. I even tried other popular apps (like todoist) but they don't compare in both simplicity, functionality, and UI. However, any.do glitches horribly. The problems used to be fixed by clearing cache, but now that doesn't even help anymore. I'm now trying to just keep the amount of my tasks really small, which helps. Though really this app should be able to handle more than 40 tasks.",3,6,,2023-06-03 11:08:14,"We're sorry to hear you're experiencing issues with your app. Please reach out to our Support Team, at- www.any.do/contact_form, mentioning the app version you are currently using, and we will be more than happy to advise accordingly, and make sure you are able to use the app properly! :)

",2023-06-04 08:44:23,,most_relevant,com.anydo
44,ec2fe919-7d89-4f9c-85f4-cc0a2b3dedec,Chris,https://play-lh.googleusercontent.com/a-/ALV-UjWhx70hGKS9N0s2eUgUHBoKqjFA1rmibf44csWfPFBslQNN,"Beautiful interface but it is very annoying to navigate and not fluid. Creating reoccurring tasks seems to be a pain. Not sure if it's me or the app, but I kept having to change the time 2-3 times to get the correct times reoccurence. Grocery list is awesome. The calendar looks like Google calendar which is nice but it is choppy to navigate.",3,3,,2020-08-20 23:21:25,We are here for you! You are welcome to reach out to us so we could assist you in resolving all of your issues ASAP :) Please write to us at https://www.any.do/contact_form.,2020-08-24 06:27:33,,most_relevant,com.anydo
45,fa6ca7c8-a86b-4643-95f2-392f77e015a9,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App still needs a lot of work. It's not at the point of being worth a paid subscription. It needs more organizational tools, an easier way to repeat tasks daily/weekly/monthly, as well as a timeframe for each task (not for notifications, but for organization). Also, when getting events from the calendar it should only grab current or future events to reduce the clutter.",3,7,,2019-01-04 09:52:15,What organizational tools are you looking for? And what are we missing with our recurring tasks?,2019-01-07 08:08:29,,most_relevant,com.anydo
46,d2c20ca0-33a2-481b-bb1a-30fc16f22f04,Veronika Vartanova,https://play-lh.googleusercontent.com/a-/ALV-UjVqSLsB7Nj-tpUyszVZ2NaDdtGZdNHlZk2PYTzSBME8jjr3,"No way to create recurring tasks without reminders. Like, I know I have to do something (sometimes during) every day, I just need a checkbox to mark it done. I've got a lot of routines the daily completion of which I want to track. But I don't need alerts for all of them every day, cluttering my notifications. Also, no way to pre-skip a future repeated task for a day of two, because you can only see the single upcoming one, and not the ones after it.",3,3,,2020-12-06 10:18:18,"Please note that the Recurring Reminders are meant to help you keep track of tasks you have to do every day. Once you complete the current recurrence, the next one pops up, so if you wish to skip a recurrence, simply mark it as complete. That said, thank you for the feedback! If we see more demand for more options, we'll be sure to look into it :)",2020-12-09 03:32:35,,most_relevant,com.anydo
47,ab387d04-ddef-43e9-b1b7-6f0538b06daa,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Some nice features here. Their approach really set it apart from the other I've tried so far. It's a strong contender as a Wunderlist replacement. The only reason I am still not confident on a switch is their Wear integration. It's terrible! The app doesn't listen to the watch at all. I've tried completing and snoozing and it does nothing. The watch app can only add tasks, so the screenshots they're sharing here are DECEPTIVE. I also wish I could hide completed task, instead of deleting.",3,39,4.16.2.5,2019-12-14 14:35:03,"Dear Denise,
Could you please contact us via Customers@any.do? We'd love to hear more about this issue in order to assist you.",2019-12-15 07:34:06,4.16.2.5,most_relevant,com.anydo
48,458fff65-1407-4c2d-b9f9-a4e04b8d7248,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Overall, the app is pretty good. I have a few complaints, but they don't imapct the basic usefulness of the app. 1. The app doesn't make a noise when a reminder comes up. 2. It has been sporadic and may not keep a reminder posted even when it hasn't been marked complete. 3. The format for setting a reminder day is clunky. Recurring reminders are especially difficult and may not even be available (for example, there is no way to set a recurring reminder to every 6 months).",3,57,4.15.8.11,2019-09-28 23:27:39,This sounds very odd as we're not aware of any issues with receiving or setting up reminders. Please submit a bug report via Settings - Support and our team will look into this ASAP.,2019-09-19 10:29:16,4.15.8.11,most_relevant,com.anydo
49,b385bc35-f043-4af0-8a46-933536cd25cc,Christina Colon (Nina),https://play-lh.googleusercontent.com/a-/ALV-UjUHaFd4eEgUT2rWDrUnrIfKszkJMrhpjfmjLjHde32xXn0,"Alot of great features that I normally find helpful. Biggest plus with this is the reminder, location, my day tasks, and the focus timer! With all that said their were things it lacks like customization of color theme, visual layout format options, additional description for subtasks, showing all features for your tasks in one go rather than selecting written task again to access additional tasks feat, home/setting button disappears when in non- home view. Feels disorganized and glitches often.",3,18,5.17.0.119,2023-07-20 01:50:04,"We believe in a minimalistic approach, and we try to reflect that in our design. This is something that a lot of our users like, however we understand that everyone likes different layouts and UIs. That being said, you are welcome to post your suggestions on our UserVoice page: anydo.uservoice.com and we will look into them if we see high demand!",2023-07-20 09:22:16,5.17.0.119,most_relevant,com.anydo
50,bb209607-b607-4746-9d12-2fe254991c1a,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"I had an older version of this app on my previous phone and loved it. However, the usability has gone way down somewhere in between.... You need to get rid of the analog clock thing when adding reminders. It takes way too many finger taps than is necessary to set a simple reminder for a given task, and annoyingly resets to the current day and time every time you try to edit a reminder you have created. This is confusing and makes it hard to use this app on-the-go, which is when I need it most..",3,11,,2019-05-05 21:41:48,"We are sorry you feel this way!  We moved to the new Android native clock screen to boost our app's performance. That said, I will pass your feedback to our Product Team.",2019-05-06 03:06:53,,most_relevant,com.anydo
51,fddec724-73d8-4a2b-a47a-e07431fe2618,Kimberly Bronson,https://play-lh.googleusercontent.com/a-/ALV-UjUqp6rI5jBvrDad6yt9iVOQosj1tJ-9-8z4mq4hpVu3PLE,"I have used this for a while and, though it isn't a perfect fit, it does a great job of allowing me to schedule alarms for tasks and easy snoozing of those alarms. But they updated and fixed what wasn't broken. Now, all uncompleted tasks show in the task window with no delineation of whether they are recent, scheduled, or past due. Visually, it is very confusing. I'm probably going to dump this app. I would like a good calendar view of things scheduled on each day and it doesn't have that.",3,151,5.2.0.9,2020-06-29 06:55:24,"Please note that we have never released such an update. We are unaware of any issues with the Reminders settings, so that sounds odd. Please send us a bug report via your app Settings - Support, we will be happy to get to the bottom of this for you.",2020-07-01 03:36:37,5.2.0.9,most_relevant,com.anydo
52,727dce99-3dad-478c-91d3-50b92b2c5a66,Jo Irvine,https://play-lh.googleusercontent.com/a-/ALV-UjWIiNrEiogOlazHnNu-LO-iG57UtjQs_mGlNXFdB3xfTux7,"It's a great app, but $36 a year subscription? I don't think so. I might pay $5 to buy it as a one time purchase, but that is insane. Edit: I love how the developer responded quoting a non-existent industry standard pricing... $3-$4 one time would be standard for android apps to unlock the advanced features. You can't even choose when a recurring todo happens without a subscription, making the free version all but unusable. There are lots of other reasonably priced apps that will do this.",3,131,5.9.0.2,2021-02-07 08:06:55,"The Recurring tasks are available for Free to all users. You can set a daily\weekly\monthly\yearly recurring task. Choose the date it starts. Premium users enjoy advanced Recurring Reminders. We will be glad to assist you with any further questions should you contact us at https://www.any.do/contact_form.
",2021-02-08 04:57:55,5.9.0.2,most_relevant,com.anydo
53,d447f35e-5f96-4ecd-8dd6-7f60d3a79073,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Eh, it wasn't for me. Maybe it's because I was using the free version, I didn't think this app was very intuitive at all. First of all, it's very annoying to not be able to set my own reminder times for tasks. I had the option to either choose 9 in the morning or 6 in the evening. What the heck? Secondly, the reminder feature goes off a little too often. Only one reminder is needed. I know I could have turned notifications off, but I did want reminders for my tasks. I should have been able to control the number of reminders. Also, it was pretty lame that I couldn't make multiple lists. I was just dissatisfied overall with my limited options. I deleted and am using another to do list app",3,12,,2018-12-12 06:17:57,"You can set a reminder for any time you want using the ""Custom"" option in your reminder settings. Also, you should only get one reminder per task. If this is not the case, please submit a bug report via Settings - Support, so we can look into this for you. You can also make as many lists as you want from the Grid View screen.",2018-12-18 08:53:01,,most_relevant,com.anydo
54,3becb6ba-1512-4a70-8d8c-8c434054dfc0,T Thomas,https://play-lh.googleusercontent.com/a/ACg8ocK0W9AUG5NPpGLT0GiGohrXDykRh0b5eHIjNJ2XWHT_=mo,"This could be an AWESOME app. I upgraded so I could add stuff from my various devices. I like that I have my tasks, calendar and even grocery list in one place. However the app CONSTANTLY CRASHES!! EVERY SINGLE DAY it crashes and the ONLY way I can go back into it is if I force close it thru my settings and then open it back up. If that annoyance could be fixed, this could easily be a 5 star app that I would recommend. But at this point, I'm ready to cut my losses and go back to paper and pen!",3,76,5.7.0.20,2021-01-27 10:40:56,"Hi, we're sorry to hear you're experiencing issues with the app! We will be more than happy to look into this for you and sort this out, should you send us a bug report (Settings- Support), with the relevant details, so we can get to the bottom of this for you!",2021-01-28 04:26:22,5.7.0.20,most_relevant,com.anydo
